,RecordNo,ActivityType,WaterUse,IrrigationOf,PrimaryIrrigationType,IrrigatedAreaHa,MaxRateLs,VolumeM3,ConsecutiveDayPeriod
0,CRC140733,Use Surface Water,Irrigation,Pasture,Spray,32.0,15.0,1296.0,1.0
0,CRC150944,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),3500.0,1400.0,120960.0,1.0
0,CRC050150,Use Surface Water,Irrigation,Pasture,Spray,130.0,41.0,24796.8,7.0
0,CRC992618.1,Use Surface Water,Stockwater,,,,,,
0,CRC962286.2,Use Surface Water,Irrigation,Pasture,Spray - Gun,57.0,,,
0,CRC154588,Use Surface Water,Stockwater,,,,90.0,,
0,CRC990593,Use Surface Water,Aquaculture,,,,2250.0,,
0,CRC991540.4,Use Surface Water,Irrigation,Pasture,Spray,125.0,20.0,,
0,CRC952267,Use Surface Water,Irrigation,Pasture,Spray,0.0,315.0,,
0,CRC154220,Use Surface Water,Irrigation,Pasture,Spray,200.0,66.5,40000.0,7.0
0,CRC000647,Use Surface Water,Irrigation,Pasture,Spray,6.0,,,
0,CRC970161,Use Surface Water,Irrigation,Pasture,Spray - Gun,42.0,,,
0,CRC012184,Use Surface Water,Public Water Supply,,,,79.0,,
0,CRC150024,Use Surface Water,Irrigation,Pasture,Spray,112.0,,,
0,CRC146516,Use Surface Water,Irrigation,Pasture,Spray,117.0,65.0,5616.0,1.0
0,CRC031320,Use Surface Water,Irrigation,Pasture,Spray,147.0,74.6,6450.0,1.0
0,CRC153225,Use Surface Water,Irrigation,Pasture,Spray,447.0,261.0,22550.0,1.0
0,CRC900473A.3,Use Surface Water,Aquaculture,,,,,,
0,CRC174408,Use Surface Water,Scheme - Irrigation,Pasture,Spray,,173.2,,
0,CRC012272,Use Surface Water,Irrigation,Pasture,Spray,6.0,8.0,2160.0,10.0
0,CRC156736,Use Surface Water,Irrigation,Pasture,Spray,500.0,440.0,28800.0,1.0
0,CRC022037.1,Use Surface Water,Irrigation,Pasture,Spray,195.0,150.0,12960.0,1.0
0,CRC990983.5,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),1806.0,2000.0,4165344.0,30.0
0,CRC020143.2,Use Surface Water,Irrigation,Market Garden,Trickle,2.0,3.0,,
0,CRC000085.1,Use Surface Water,Irrigation,Pasture,Spray,74.0,15.0,9072.0,14.0
0,CRC951327,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),5500.0,5000.0,,
0,CRC030995,Use Surface Water,Irrigation,Market Garden,Trickle,2.0,,,
0,CRC154437,Use Surface Water,Irrigation,Pasture,Spray,210.0,107.0,,
0,CRC012024.1,Use Surface Water,Irrigation,Pasture,Spray,102.0,45.0,43714.0,12.0
0,CRC011751.2,Use Surface Water,Irrigation,Pasture,Spray,26.0,23.0,1296.0,1.0
0,CRC163285,Use Surface Water,Irrigation,Pasture,Spray,188.0,32.85,2838.0,1.0
0,CRC961755,Use Surface Water,Stockwater,,,,200.0,,
0,CRC153492,Use Surface Water,Irrigation,Pasture,Spray,560.0,100.0,99360.0,12.0
0,CRC990686,Use Surface Water,Public Water Supply,,,,12.6,,
0,CRC992793,Use Surface Water,Irrigation,Pasture,Spray,200.0,,,
0,CRC980976.3,Use Surface Water,Irrigation,Pasture,Spray,80.0,30.0,2484.0,1.0
0,CRC030257,Use Surface Water,Public Water Supply,,,,4.0,,
0,CRC040488,Use Surface Water,Irrigation,Pasture,Spray,60.0,55.0,,
0,CRC991639,Use Surface Water,Irrigation,Pasture,Spray,44.0,,,
0,CRC970111,Use Surface Water,Irrigation,Cropping,Border (Strip/Dyke),30.0,,,
0,CRC991054,Use Surface Water,Public Water Supply,,,,8.5,734.0,1.0
0,CRC153430,Use Surface Water,Water Storage - To,,,,250.0,,
0,CRC970853.1,Use Surface Water,Irrigation,Pasture,Spray - Gun,40.0,,,
0,CRC062213,Use Surface Water,Irrigation,Pasture,Spray,170.0,60.0,59616.0,13.0
0,CRC168133,Use Surface Water,Irrigation,Pasture,Flood,30.0,,,
0,CRC990989.2,Use Surface Water,Irrigation,Pasture,Spray,113.0,45.0,3726.0,1.0
0,CRC084606,Use Surface Water,Public Water Supply,,,,1.4,847.0,7.0
0,CRC183796,Use Surface Water,Irrigation,Pasture,Spray,120.0,50.0,64520.0,20.0
0,CRC940233B,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),120.0,,,
0,CRC170101,Use Surface Water,Irrigation,Market Garden,Spray,2.0,,,
0,CRC120219,Use Surface Water,Domestic Use,,,,1.5,,
0,CRC111922,Use Surface Water,Power Generation,,,,25.0,2160.0,1.0
0,CRC020522,Use Surface Water,Irrigation,Pasture,Spray,103.0,50.0,51840.0,12.0
0,CRC960188.1,Use Surface Water,Irrigation,Cropping,Spray - Gun,11.0,5.5,4277.0,14.0
0,CRC151962,Use Surface Water,Irrigation,Pasture,Spray - Gun,40.0,,,
0,CRC158073,Use Surface Water,Irrigation,Pasture,Spray,12.0,7.6,2176.0,18.0
0,CRC183504,Use Surface Water,Firefighting,,,,300.0,,
0,CRC020355,Use Surface Water,Irrigation,Pasture,Spray,37.0,35.0,3024.0,1.0
0,CRC962356.1,Use Surface Water,Irrigation,Pasture,Spray - Gun,34.0,32.0,6912.0,15.0
0,CRC167476,Use Surface Water,Irrigation,Pasture,Spray - Gun,146.0,55.0,24948.0,7.0
0,CRC041010.1,Use Surface Water,Irrigation,Pasture,Spray,884.0,431.4,,
0,CRC020727.2,Use Surface Water,Irrigation,Pasture,Spray - Gun,80.0,37.0,,
0,CRC020267,Use Surface Water,Irrigation,Pasture,Spray,6.0,40.0,28800.0,10.0
0,CRC981312,Use Surface Water,Irrigation,Pasture,Spray,150.0,39.0,,
0,CRC021504.1,Use Surface Water,Irrigation,Pasture,Spray,240.0,110.0,95040.0,10.0
0,CRC041010.1,Use Surface Water,Irrigation,Pasture,Spray,884.0,431.4,,
0,CRC030345.1,Use Surface Water,Irrigation,Vineyard ,Trickle,10.0,16.0,922.0,1.0
0,CRC012389.2,Use Surface Water,Irrigation,Pasture,Spray,65.0,30.0,,
0,CRC151811,Use Surface Water,Irrigation,Pasture,Spray,43.0,30.0,,
0,CRC180737,Use Surface Water,Irrigation,Pasture,Spray,193.0,119.0,9418.0,1.0
0,CRC151961,Use Surface Water,Irrigation,Pasture,Spray,94.0,,,
0,CRC151200,Use Surface Water,Scheme - Irrigation,,,,450.0,41500.0,30.0
0,CRC992048.1,Use Surface Water,Irrigation,Pasture,Spray,60.0,36.0,34214.0,14.0
0,CRC169502,Use Surface Water,Stockwater,,,,2931.0,,
0,CRC186196,Use Groundwater,Irrigation,Pasture,Spray,44.6,35.6,,
0,CRC990565.3,Use Surface Water,Irrigation,Pasture,Spray,49.0,20.0,22176.0,14.0
0,CRC970545,Use Surface Water,Irrigation,Market Garden,Spray - Gun,134.0,78.0,112320.0,30.0
0,CRC990166,Use Surface Water,Irrigation,Pasture,Spray - Gun,60.0,,,
0,CRC169386,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),188.0,450.0,174960.0,12.0
0,CRC961301.1,Use Surface Water,Irrigation,Pasture,Spray - Gun,43.0,,,
0,CRC012685.1,Use Surface Water,Irrigation,Pasture,Spray,216.0,30.0,42768.0,18.0
0,CRC072756.1,Use Surface Water,Irrigation,Pasture,Spray,600.0,434.0,262483.0,7.0
0,CRC156827,Use Surface Water,Irrigation,Pasture,Spray,10.0,13.0,5148.0,12.0
0,CRC167125,Use Surface Water,Irrigation,Pasture,Spray,99.0,50.9,,
0,CRC920830B,Use Surface Water,Public Water Supply,,,,,,
0,CRC000055,Use Surface Water,Irrigation,Cropping,Spray - Gun,72.0,30.0,34776.0,14.0
0,CRC175385,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),33.0,30.0,11880.0,12.0
0,CRC161549,Use Groundwater,Irrigation,Pasture,Spray,261.0,70.0,13046.4,1.0
1,CRC161549,Use Surface Water,Irrigation,Pasture,Spray,261.0,70.0,13046.4,1.0
0,CRC165671,Use Surface Water,Irrigation,Pasture,Spray,30.0,18.0,,
0,CRC951932,Use Surface Water,Irrigation,Pasture,Spray - Gun,115.0,,,
0,CRC135094,Use Surface Water,Irrigation,Pasture,Spray,60.0,200.0,17280.0,1.0
0,CRC030677,Use Surface Water,Irrigation,Market Garden,Trickle,8.0,3.0,600.0,14.0
0,CRC870029,Use Surface Water,Public Water Supply,,,,,,
0,CRC961931,Use Surface Water,Irrigation,Sports Field,Spray,6.0,,,
0,CRC154327,Use Surface Water,Irrigation,Pasture,Spray,27.0,18.0,18144.0,14.0
0,CRC011999,Use Surface Water,Public Water Supply,,,,13.2,,
0,CRC173644,Use Surface Water,Scheme - Stockwater,,,,1526.0,,
0,CRC010693.1,Use Surface Water,Power Generation,,,,200.0,,
0,CRC990832.5,Use Surface Water,Irrigation,Pasture,Spray,610.0,350.0,,
0,CRC000002.1,Use Surface Water,Irrigation,Pasture,Spray,41.0,23.0,1987.0,1.0
0,CRC152927,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),1500.0,,,
0,CRC962512,Use Surface Water,Irrigation,Pasture,Spray - Gun,60.0,20.0,30240.0,21.0
0,CRC030944,Use Surface Water,Irrigation,Pasture,Spray,55.0,40.0,34560.0,8.0
0,CRC952244,Use Surface Water,Stockwater,,,,40.0,,
0,CRC167705,Use Surface Water,Irrigation,Pasture,Spray,17.0,,,
0,CRC962600.1,Use Surface Water,Irrigation,Pasture,Spray,699.0,,,
0,CRC168994,Use Surface Water,Domestic Use,,,,0.2,0.5,1.0
0,CRC020199.1,Use Surface Water,Irrigation,Pasture,Spray - Gun,300.0,150.0,,
0,CRC143743,Use Surface Water,Irrigation,Pasture,Spray,65.0,40.0,24192.0,14.0
0,CRC951298,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),419.0,450.0,,
0,CRC180551,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),169.0,249.3,21540.0,1.0
0,CRC145402,Use Surface Water,Irrigation,Pasture,Spray,150.0,90.0,7776.0,1.0
0,CRC991274.2,Use Surface Water,Irrigation,Pasture,Spray,74.0,45.0,36286.0,20.0
0,CRC951623,Use Surface Water,Irrigation,Market Garden,Spray - Gun,30.0,85.0,7500.0,7.0
0,CRC156896,Use Surface Water,Irrigation,Pasture,Spray,497.8,214.0,,
0,CRC971090.1,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),41.0,225.0,34020.0,21.0
0,CRC040880,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),840.0,1020.0,88128.0,1.0
0,CRC052551.1,Use Surface Water,Irrigation,Pasture,Spray,78.0,20.0,5184.0,15.0
0,CRC163429,Use Surface Water,Irrigation,Pasture,Spray,6640.0,3000.0,,
0,CRC136699,Use Surface Water,Irrigation,Pasture,Spray - Gun,150.0,10.0,5796.0,10.0
0,CRC132895,Use Surface Water,Irrigation,Pasture,Spray,690.0,320.0,27648.0,1.0
0,CRC157615,Use Surface Water,Irrigation,Cropping,Spray - Gun,25.6,,,
0,CRC011202,Use Surface Water,Irrigation,Pasture,Flood,100.0,240.0,72576.0,7.0
0,CRC021450,Use Surface Water,Aquaculture,,,,500.0,,
0,CRC160880,Use Surface Water,Irrigation,Pasture,Spray,308.0,189.0,,
1,CRC160880,Use Surface Water,Water Storage - To,,,,293.9,,
2,CRC160880,Use Surface Water,Stockwater,,,,30.0,,
0,CRC950041,Use Surface Water,Public Water Supply,,,,,,
0,CRC010927,Use Surface Water,Irrigation,Pasture,Spray,43.0,20.0,,
0,CRC082464,Use Surface Water,Power Generation,,,,450.0,,
0,CRC090297,Use Surface Water,Irrigation,,Trickle,18.0,160.0,6912.0,1.0
0,CRC060099.2,Use Surface Water,Irrigation,Pasture,Spray,5462.0,634.4,,
0,CRC169502,Use Surface Water,Stockwater,,,,2931.0,,
0,CRC011996,Use Surface Water,Stockwater,,,,1100.0,,
0,CRC050111,Use Surface Water,Irrigation,Pasture,Spray,74.0,20.7,12500.0,7.0
0,CRC062022.1,Use Surface Water,Water Storage - To,,,0.0,2500.0,,
0,CRC156261,Use Surface Water,Irrigation,Pasture,Spray,133.0,,,
0,CRC012069,Use Surface Water,Irrigation,Pasture,Spray,10.0,12.0,4234.0,7.0
0,CRC010904,Use Surface Water,Public Water Supply,,,,18.9,1625.0,1.0
0,CRC962280,Use Surface Water,Public Water Supply,,,,0.35,31.0,1.0
0,CRC154589,Use Surface Water,Stockwater,,,,,,
0,CRC161502,Use Surface Water,Irrigation,Pasture,Spray,80.0,42.0,15000.0,7.0
0,CRC962521.1,Use Surface Water,Irrigation,Pasture,Spray - Gun,167.0,,,
0,CRC020440,Use Surface Water,Power Generation,,,,400.0,,
0,CRC193263,Use Surface Water,Scheme - Irrigation,,,,280.0,96700.0,15.0
0,CRC000754.1,Use Groundwater,Irrigation,Golf Course,Spray,86.0,72.0,2000.0,1.0
0,CRC110997,Use Surface Water,Irrigation,Pasture,Spray,127.0,59.0,5089.0,1.0
0,CRC084776,Use Surface Water,Irrigation,Pasture,Spray,320.0,127.0,,
0,CRC991035.5,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),1586.0,1577.0,,
0,CRC169504,Use Surface Water,Stockwater,,,,1555.0,,
0,CRC173619,Use Surface Water,Stockwater,,,,,,
1,CRC173619,Use Surface Water,Irrigation,Pasture,Spray,519.0,,,
2,CRC173619,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),217.0,,,
3,CRC173619,Use Surface Water,Water Storage - To,,,,,,
0,CRC160178,Use Surface Water,Irrigation,Pasture,Spray - Gun,43.0,34.0,9180.0,7.0
0,CRC173182,Use Surface Water,Water Storage - To,,,,60.0,5184.0,1.0
0,CRC040171,Use Surface Water,Domestic Use,,,,,,
0,CRC971569.1,Use Surface Water,Irrigation,Pasture,Spray - Gun,136.0,,,
0,CRC186075,Use Surface Water,Irrigation,Pasture,Spray,60.0,30.0,,
0,CRC133086,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),15.0,30.0,1080.0,30.0
0,CRC051574,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),70.0,,,
0,CRC141302,Use Surface Water,Irrigation,Pasture,Spray,30.0,15.0,1080.0,1.0
0,CRC011833.1,Use Surface Water,Irrigation,Pasture,Spray - Gun,45.0,15.0,7560.0,21.0
0,CRC162522,Use Surface Water,Irrigation,Market Garden,Spray,200.0,200.0,,
0,CRC153876,Use Surface Water,Irrigation,Pasture,Spray,20.0,10.0,864.0,1.0
0,CRC092108,Use Surface Water,Irrigation,Pasture,Spray,500.0,320.0,27436.0,1.0
1,CRC092108,Use Surface Water,Stockwater,,,,20.0,212.0,1.0
2,CRC092108,Use Surface Water,Water Storage - To,,,,1500.0,,
0,CRC144371,Use Surface Water,Irrigation,Pasture,Spray,927.0,600.0,51840.0,1.0
0,CRC990564.3,Use Surface Water,Irrigation,Pasture,Spray,25.0,15.0,16632.0,14.0
0,CRC142577,Use Surface Water,Irrigation,Pasture,Spray,74.7,44.0,11404.8,3.0
0,CRC181069,Use Surface Water,Irrigation,Pasture,Spray,262.0,105.0,87085.0,14.0
0,CRC151081,Use Surface Water,Scheme - Irrigation,,,,1325.0,,
0,CRC169502,Use Surface Water,Stockwater,,,,2931.0,,
0,CRC020364,Use Surface Water,Irrigation,Pasture,Spray,80.0,40.0,,
0,CRC041639,Use Surface Water,Irrigation,Pasture,Spray - Gun,2.0,0.5,,
0,CRC156736,Use Surface Water,Irrigation,Pasture,Spray,500.0,440.0,28800.0,1.0
0,CRC169504,Use Surface Water,Stockwater,,,,1555.0,,
0,CRC146893,Use Surface Water,Irrigation,Pasture,Spray,5.5,,,
1,CRC146893,Use Surface Water,Aquaculture,,,,,,
0,CRC163035,Use Surface Water,Irrigation,Pasture,Spray,68.0,28.0,246000.0,365.0
1,CRC163035,Use Surface Water,Stockwater,,,,4.9,,
0,CRC971414,Use Surface Water,Public Water Supply,,,,40.0,,
0,CRC951776.6,Use Surface Water,Water Storage - To,,,,103.0,8900.0,1.0
0,CRC150942,Use Surface Water,Irrigation,Pasture,Spray,750.0,140.0,12096.0,1.0
0,CRC992806,Use Surface Water,Potable Supply,,,,1.0,250.0,1.0
0,CRC153876,Use Surface Water,Irrigation,Pasture,Spray,20.0,10.0,864.0,1.0
0,CRC000341,Use Surface Water,Irrigation,Pasture,Spray - Gun,179.0,65.0,113256.0,22.0
0,CRC082474,Use Surface Water,Irrigation,Pasture,Spray,220.0,115.0,,
0,CRC011911,Use Surface Water,Irrigation,Pasture,Spray,32.0,15.0,,
0,CRC020375,Use Surface Water,Irrigation,Pasture,Spray - Gun,200.0,110.0,,
0,CRC173619,Use Surface Water,Stockwater,,,,,,
1,CRC173619,Use Surface Water,Irrigation,Pasture,Spray,519.0,,,
2,CRC173619,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),217.0,,,
3,CRC173619,Use Surface Water,Water Storage - To,,,,,,
0,CRC030278,Use Surface Water,Irrigation,Pasture,Spray,6.0,5.0,3024.0,14.0
0,CRC142577,Use Surface Water,Irrigation,Pasture,Spray,74.7,44.0,11404.8,3.0
0,CRC971634,Use Surface Water,Irrigation,Pasture,Spray,32.0,,,
0,CRC991817.1,Use Surface Water,Irrigation,Pasture,Spray,14.0,,,
0,CRC156734,Use Surface Water,Irrigation,Pasture,Spray,90.0,40.0,33120.0,10.0
0,CRC169746,Use Surface Water,Irrigation,Pasture,Spray,7.0,,,
0,CRC000308,Use Surface Water,Stockwater,,,,3.0,1000.0,7.0
0,CRC021769,Use Surface Water,Public Water Supply,,,,0.32,,
0,CRC980976.3,Use Surface Water,Irrigation,Pasture,Spray,80.0,30.0,2484.0,1.0
0,CRC000943,Use Surface Water,Irrigation,Pasture,Spray,50.0,30.0,30294.0,17.0
0,CRC962108,Use Surface Water,Irrigation,Pasture,Spray,77.0,,,
0,CRC167126,Use Surface Water,Irrigation,Pasture,Spray,289.4,147.7,12761.0,1.0
1,CRC167126,Use Surface Water,Stockwater,,,,4.9,,
0,CRC962540,Use Surface Water,Irrigation,Cropping,Spray - Gun,148.0,,,
0,CRC042703,Use Surface Water,Irrigation,Pasture,Spray,61.0,70.0,,
0,CRC169499,Use Surface Water,Scheme - Stockwater,,,,1165.0,,
0,CRC142692,Use Surface Water,Stockwater,,,,,,
0,CRC990007,Use Surface Water,Fisheries/Wildlife Management,,,,20.0,,
0,CRC169502,Use Surface Water,Stockwater,,,,2931.0,,
0,CRC170218,Use Surface Water,Irrigation,Pasture,Spray,0.0,120.0,,
0,CRC981504,Use Surface Water,Irrigation,Pasture,Spray,250.0,,,
0,CRC010173,Use Surface Water,Stockwater,,,,3.0,,
0,CRC175073,Use Surface Water,Irrigation,Pasture,Spray,250.0,4.9,,
0,CRC166429,Use Surface Water,Irrigation,Pasture,Spray,0.0,136.0,11751.0,1.0
0,CRC962145,Use Surface Water,Irrigation,Pasture,Spray - Gun,37.0,23.0,21865.0,14.0
0,CRC980347,Use Surface Water,Irrigation,Pasture,Spray,50.0,,,
0,CRC020584,Use Surface Water,Irrigation,Pasture,Spray,34.0,19.0,1641.6,1.0
0,CRC030944,Use Surface Water,Irrigation,Pasture,Spray,55.0,40.0,34560.0,8.0
0,CRC012006,Use Surface Water,Public Water Supply,,,,2500.0,,
1,CRC012006,Use Surface Water,Scheme - Irrigation,,,,2500.0,,
2,CRC012006,Use Surface Water,Scheme - Stockwater,,,,2500.0,,
0,CRC010006.1,Use Surface Water,Snow Making,,,,37.5,15000.0,7.0
0,CRC040869,Use Surface Water,Irrigation,Vineyard ,Trickle,0.0,45.0,1300.0,1.0
0,CRC032239.1,Use Surface Water,Stockwater,,,,1.26,100.0,1.0
0,CRC171828,Use Surface Water,Irrigation,Pasture,Spray,120.0,55.0,,
0,CRC134211,Use Surface Water,Irrigation,Pasture,Spray,40.0,19.9,5760.0,7.0
0,CRC165668,Use Surface Water,Irrigation,Pasture,Spray,30.0,115.0,,
1,CRC165668,Use Groundwater,Irrigation,Pasture,Border (Strip/Dyke),62.0,115.0,,
0,CRC122154,Use Surface Water,Irrigation,Pasture,Spray,46.0,30.0,15120.0,9.0
0,CRC011998,Use Surface Water,Public Water Supply,,,,19.2,,
0,CRC144797,Use Surface Water,Irrigation,Pasture,Spray,450.0,70.0,,
0,CRC991973,Use Surface Water,Irrigation,Market Garden,Border (Strip/Dyke),16.0,32.0,,
0,CRC970883.1,Use Surface Water,Irrigation,Pasture,Spray - Gun,44.0,38.0,10835.0,10.0
0,CRC151133,Use Surface Water,Irrigation,Pasture,Spray,2660.0,1100.0,,
0,CRC020874,Use Surface Water,Irrigation,Pasture,Spray,126.0,31.6,,
0,CRC971041.3,Use Surface Water,Irrigation,Market Garden,Spray,8.0,,,
0,CRC040418,Use Surface Water,Irrigation,Pasture,Spray,15.0,6.3,454.0,1.0
0,CRC991057,Use Surface Water,Public Water Supply,,,,200.0,,
0,CRC992447.3,Use Surface Water,Irrigation,Pasture,Spray,8.0,,,
0,CRC110293,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),300.0,500.0,245700.0,14.0
0,CRC136899,Use Surface Water,Irrigation,Pasture,Spray,17.0,33.75,1013.0,1.0
0,CRC152951,Use Surface Water,Irrigation,Pasture,Spray,58.0,,,
0,CRC991955,Use Surface Water,Irrigation,Sports Field,Spray,0.0,,,
0,CRC157070,Use Surface Water,Irrigation,Pasture,Spray,400.0,200.0,17280.0,1.0
0,CRC060099.2,Use Surface Water,Irrigation,Pasture,Spray,5462.0,634.4,,
0,CRC012291,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),56.0,57.0,4924.0,1.0
0,CRC991053,Use Surface Water,Public Water Supply,,,,13.8,1192.0,1.0
0,CRC084036.4,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),1700.0,2000.0,4165344.0,30.0
0,CRC022184.3,Use Surface Water,Stockwater,,,,126.0,,
0,CRC094110,Use Surface Water,Irrigation,Pasture,Spray,110.0,20.8,1797.0,1.0
0,CRC163401,Use Surface Water,Irrigation,Pasture,Flood,120.0,85.0,30000.0,7.0
0,CRC930583,Use Surface Water,Irrigation,Pasture,Spray,14.1,,,
0,CRC012183,Use Surface Water,Public Water Supply,,,,22.0,1300.0,1.0
0,CRC092108,Use Surface Water,Irrigation,Pasture,Spray,500.0,320.0,27436.0,1.0
1,CRC092108,Use Surface Water,Stockwater,,,,20.0,212.0,1.0
2,CRC092108,Use Surface Water,Water Storage - To,,,,1500.0,,
0,CRC162147,Use Surface Water,Irrigation,Pasture,Spray,354.0,248.0,25920.0,1.0
0,CRC122250,Use Surface Water,Irrigation,Pasture,Spray,47.5,27.5,2376.0,1.0
0,CRC175073,Use Surface Water,Irrigation,Pasture,Spray,250.0,4.9,,
0,CRC030101,Use Surface Water,Irrigation,Pasture,Spray,4.0,8.1,2041.0,28.0
0,CRC168521,Use Surface Water,Irrigation,Pasture,Spray,416.0,300.0,25920.0,1.0
0,CRC012000,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),15.0,170.0,14162.0,7.0
0,CRC991968,Use Surface Water,Irrigation,Pasture,Spray,80.0,,,
0,CRC135030,Use Surface Water,Irrigation,Pasture,Spray,40.0,45.0,,
0,CRC161502,Use Surface Water,Irrigation,Pasture,Spray,80.0,42.0,15000.0,7.0
0,CRC111325,Use Surface Water,Irrigation,Pasture,Spray,47.17,23.0,17842.0,14.0
0,CRC192264,Use Surface Water,Water Storage - To,,,,1000.0,,
0,CRC990998.1,Use Surface Water,Irrigation,Pasture,Trickle,2.0,,,
0,CRC161091,Use Surface Water,Irrigation,Pasture,,2501.0,560.0,,
0,CRC990619.1,Use Surface Water,Irrigation,Pasture,Spray,84.0,34.0,37700.0,14.0
0,CRC167125,Use Surface Water,Irrigation,Pasture,Spray,99.0,50.9,,
0,CRC020526.2,Use Surface Water,Irrigation,Pasture,Spray,207.0,120.0,,
0,CRC001155.1,Use Surface Water,Irrigation,Pasture,Spray - Gun,0.0,30.0,33264.0,14.0
0,CRC940782B,Use Surface Water,Public Water Supply,,,,4.0,2415.0,7.0
0,CRC151370,Use Surface Water,Scheme - Irrigation,,,3294.0,,,
0,CRC083834.1,Use Surface Water,Irrigation,Pasture,Spray,95.0,50.0,,
0,CRC970451,Use Surface Water,Gravel Extraction/Processing,,,,10.0,2600.0,6.0
0,CRC951477.3,Use Surface Water,Irrigation,Pasture,Spray,0.0,200.0,,
0,CRC145661,Use Surface Water,Irrigation,Pasture,Spray,45.0,,,
0,CRC960932.1,Use Surface Water,Irrigation,Pasture,Spray - Gun,24.0,,,
0,CRC142152,Use Groundwater,Irrigation,Pasture,Spray,8.0,11.1,1998.0,7.0
1,CRC142152,Use Surface Water,Irrigation,Pasture,Spray,8.0,11.1,1998.0,7.0
0,CRC940914,Use Surface Water,Public Water Supply,,,,8.7,2100.0,7.0
0,CRC990502.1,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),12.0,19.0,5472.0,10.0
0,CRC136604,Use Surface Water,Irrigation,Pasture,Spray,113.0,55.0,27720.0,7.0
0,CRC970388.1,Use Surface Water,Irrigation,Amenity,Spray,0.0,10.0,,
0,CRC192316,Use Surface Water,Irrigation,Pasture,Spray,0.0,61.0,30085.0,7.0
0,CRC166890,Use Surface Water,Irrigation,Pasture,Spray,25.0,59.0,18750.0,21.0
0,CRC150769,Use Surface Water,Irrigation,Pasture,Spray,40.0,,,
0,CRC155638,Use Surface Water,Stockwater,,,,5.0,115.0,1.0
0,CRC990579.3,Use Surface Water,Irrigation,Pasture,Spray,200.0,178.2,7535.0,1.0
0,CRC141985,Use Surface Water,Irrigation,Pasture,Spray - Gun,8.0,,,
0,CRC162147,Use Surface Water,Irrigation,Pasture,Spray,354.0,248.0,25920.0,1.0
0,CRC991689,Use Surface Water,Irrigation,Pasture,Spray,74.0,,,
0,CRC155750,Use Surface Water,Public Water Supply,,,,4.6,400.0,1.0
0,CRC150164,Use Surface Water,Irrigation,Pasture,Spray,210.0,8.3,,
0,CRC990685,Use Surface Water,Augment Flow/Wetland/Aquifer,,,,6.0,,
0,CRC165901,Use Surface Water,Power Generation,,,,77.0,6653.0,1.0
1,CRC165901,Use Surface Water,Irrigation,Pasture,Spray,0.0,77.0,6653.0,1.0
0,CRC991544,Use Surface Water,Irrigation,Pasture,Spray - Gun,100.0,,,
0,CRC180552,Use Surface Water,Fisheries/Wildlife Management,,,,292.7,25289.0,1.0
1,CRC180552,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),231.0,292.7,25289.0,1.0
0,CRC151992,Use Surface Water,Irrigation,Market Garden,Spray,43.0,30.0,24840.0,10.0
0,CRC991963A.2,Use Surface Water,Irrigation,Pasture,Spray,110.0,,,
0,CRC132895,Use Surface Water,Irrigation,Pasture,Spray,690.0,320.0,27648.0,1.0
0,CRC180551,Use Surface Water,Irrigation,Pasture,Border (Strip/Dyke),169.0,249.3,21540.0,1.0
0,CRC992275,Use Groundwater,Irrigation,Pasture,Spray,138.0,38.0,7652.0,7.0
1,CRC992275,Use Surface Water,Irrigation,Pasture,Spray,138.0,38.0,21067.0,7.0
0,CRC971041.3,Use Surface Water,Irrigation,Market Garden,Spray,8.0,,,
0,CRC082464,Use Surface Water,Power Generation,,,,450.0,,
0,CRC151081,Use Surface Water,Scheme - Irrigation,,,,1325.0,,
0,CRC010181,Use Surface Water,Irrigation,,Border (Strip/Dyke),900.0,453.0,39140.0,1.0
0,CRC981956.1,Use Surface Water,Public Water Supply,,,,1.0,,
0,CRC121238,Use Surface Water,Irrigation,Pasture,Spray,0.0,1.0,45.0,1.0
0,CRC012278,Use Surface Water,Irrigation,Pasture,Spray,20.0,8.0,10368.0,15.0
0,CRC167125,Use Surface Water,Irrigation,Pasture,Spray,99.0,50.9,,
